,region,price,time,SETTLEMENTDATE,REGIONID,RRP
2,SA1,68.05554594658315,2020/01/02 04:35:00,2020/01/02 04:35:00,SA1,77.5
3,TAS1,70.10070427320898,2020/01/02 04:35:00,2020/01/02 04:35:00,TAS1,105.76993
4,VIC1,62.3249483872205,2020/01/02 04:35:00,2020/01/02 04:35:00,VIC1,72.4211
0,NSW1,55.1100000012666,2020/01/02 04:40:00,2020/01/02 04:40:00,NSW1,48.6505
1,QLD1,55.89197580330074,2020/01/02 04:40:00,2020/01/02 04:40:00,QLD1,50.93215
2,SA1,69.28132517077029,2020/01/02 04:40:00,2020/01/02 04:40:00,SA1,78.03686
3,TAS1,70.60916672833264,2020/01/02 04:40:00,2020/01/02 04:40:00,TAS1,107.43494
4,VIC1,62.77701083943248,2020/01/02 04:40:00,2020/01/02 04:40:00,VIC1,72.94060999999999
0,NSW1,47.90000000037253,2020/01/02 04:45:00,2020/01/02 04:45:00,NSW1,48.65
1,QLD1,48.90732799842954,2020/01/02 04:45:00,2020/01/02 04:45:00,QLD1,50.59272
2,SA1,59.78456945903599,2020/01/02 04:45:00,2020/01/02 04:45:00,SA1,57.005269999999996
3,TAS1,61.267523812130094,2020/01/02 04:45:00,2020/01/02 04:45:00,TAS1,103.52646999999999
4,VIC1,54.47156771272421,2020/01/02 04:45:00,2020/01/02 04:45:00,VIC1,53.52307
0,NSW1,51.33511826954782,2020/01/02 04:50:00,2020/01/02 04:50:00,NSW1,48.65
1,QLD1,51.40000000037253,2020/01/02 04:50:00,2020/01/02 04:50:00,QLD1,50.56817
2,SA1,64.18772812746465,2020/01/02 04:50:00,2020/01/02 04:50:00,SA1,77.5
3,TAS1,66.01977443136275,2020/01/02 04:50:00,2020/01/02 04:50:00,TAS1,107.43494
4,VIC1,58.52515022084117,2020/01/02 04:50:00,2020/01/02 04:50:00,VIC1,73.03157
0,NSW1,55.080000000074506,2020/01/02 04:55:00,2020/01/02 04:55:00,NSW1,48.65
1,QLD1,55.12840384058654,2020/01/02 04:55:00,2020/01/02 04:55:00,QLD1,50.92451
2,SA1,69.24276522360742,2020/01/02 04:55:00,2020/01/02 04:55:00,SA1,77.5
3,TAS1,70.8871726244688,2020/01/02 04:55:00,2020/01/02 04:55:00,TAS1,107.43494
4,VIC1,62.83999698981643,2020/01/02 04:55:00,2020/01/02 04:55:00,VIC1,72.72712
0,NSW1,51.33726214617491,2020/01/02 05:00:00,2020/01/02 05:00:00,NSW1,48.65
1,QLD1,51.399999998509884,2020/01/02 05:00:00,2020/01/02 05:00:00,QLD1,50.57028
2,SA1,64.55503670498729,2020/01/02 05:00:00,2020/01/02 05:00:00,SA1,77.5
3,TAS1,66.9196495860815,2020/01/02 05:00:00,2020/01/02 05:00:00,TAS1,124.19
4,VIC1,59.1559517160058,2020/01/02 05:00:00,2020/01/02 05:00:00,VIC1,73.00486
0,NSW1,50.99506541714072,2020/01/02 05:05:00,2020/01/02 05:05:00,NSW1,48.65
1,QLD1,51.399999998509884,2020/01/02 05:05:00,2020/01/02 05:05:00,QLD1,50.9064
2,SA1,63.368524082005024,2020/01/02 05:05:00,2020/01/02 05:05:00,SA1,68.0
3,TAS1,65.19483507424593,2020/01/02 05:05:00,2020/01/02 05:05:00,TAS1,89.70846999999999
4,VIC1,58.267915301024914,2020/01/02 05:05:00,2020/01/02 05:05:00,VIC1,64.83524
0,NSW1,55.10999999940395,2020/01/02 05:10:00,2020/01/02 05:10:00,NSW1,52.896080000000005
1,QLD1,55.90754647552967,2020/01/02 05:10:00,2020/01/02 05:10:00,QLD1,55.73004
2,SA1,67.99000000022352,2020/01/02 05:10:00,2020/01/02 05:10:00,SA1,68.0
3,TAS1,70.83817236684263,2020/01/02 05:10:00,2020/01/02 05:10:00,TAS1,94.12801999999999
4,VIC1,63.17203205823898,2020/01/02 05:10:00,2020/01/02 05:10:00,VIC1,65.45599
0,NSW1,55.080000000074506,2020/01/02 05:15:00,2020/01/02 05:15:00,NSW1,52.54365
1,QLD1,55.502118630334735,2020/01/02 05:15:00,2020/01/02 05:15:00,QLD1,55.73004
2,SA1,67.99000000022352,2020/01/02 05:15:00,2020/01/02 05:15:00,SA1,68.0
3,TAS1,71.34876578114927,2020/01/02 05:15:00,2020/01/02 05:15:00,TAS1,94.31801999999999
4,VIC1,63.43457160703838,2020/01/02 05:15:00,2020/01/02 05:15:00,VIC1,66.02604000000001
0,NSW1,55.56783080473542,2020/01/02 05:20:00,2020/01/02 05:20:00,NSW1,52.51696
1,QLD1,56.77253668010235,2020/01/02 05:20:00,2020/01/02 05:20:00,QLD1,55.73004
2,SA1,67.99000000022352,2020/01/02 05:20:00,2020/01/02 05:20:00,SA1,68.0
3,TAS1,72.25721535459161,2020/01/02 05:20:00,2020/01/02 05:20:00,TAS1,98.12272
4,VIC1,64.05451123416424,2020/01/02 05:20:00,2020/01/02 05:20:00,VIC1,66.30848
0,NSW1,55.10999999940395,2020/01/02 05:25:00,2020/01/02 05:25:00,NSW1,51.31873
1,QLD1,56.261492067947984,2020/01/02 05:25:00,2020/01/02 05:25:00,QLD1,54.810030000000005
2,SA1,67.98999999836087,2020/01/02 05:25:00,2020/01/02 05:25:00,SA1,68.0
3,TAS1,71.36424659378827,2020/01/02 05:25:00,2020/01/02 05:25:00,TAS1,96.34963
4,VIC1,63.4483352471143,2020/01/02 05:25:00,2020/01/02 05:25:00,VIC1,66.62391
0,NSW1,55.10999999940395,2020/01/02 05:30:00,2020/01/02 05:30:00,NSW1,52.1746
1,QLD1,56.255456982180476,2020/01/02 05:30:00,2020/01/02 05:30:00,QLD1,55.73004
2,SA1,67.98999999836087,2020/01/02 05:30:00,2020/01/02 05:30:00,SA1,68.0
3,TAS1,72.46216905489564,2020/01/02 05:30:00,2020/01/02 05:30:00,TAS1,98.22272
4,VIC1,64.05545457080007,2020/01/02 05:30:00,2020/01/02 05:30:00,VIC1,66.89180999999999
0,NSW1,50.009343698620796,2020/01/02 05:35:00,2020/01/02 05:35:00,NSW1,48.6505
1,QLD1,51.40000000037253,2020/01/02 05:35:00,2020/01/02 05:35:00,QLD1,51.957229999999996
2,SA1,61.43075464479625,2020/01/02 05:35:00,2020/01/02 05:35:00,SA1,68.0
3,TAS1,64.58239677362144,2020/01/02 05:35:00,2020/01/02 05:35:00,TAS1,98.22272
4,VIC1,57.59325944073498,2020/01/02 05:35:00,2020/01/02 05:35:00,VIC1,66.91333
0,NSW1,50.356534292921424,2020/01/02 05:40:00,2020/01/02 05:40:00,NSW1,51.10925
1,QLD1,51.40000000037253,2020/01/02 05:40:00,2020/01/02 05:40:00,QLD1,54.64042
2,SA1,61.4178015999496,2020/01/02 05:40:00,2020/01/02 05:40:00,SA1,77.5
3,TAS1,63.41580028273165,2020/01/02 05:40:00,2020/01/02 05:40:00,TAS1,102.57964
4,VIC1,57.58107801526785,2020/01/02 05:40:00,2020/01/02 05:40:00,VIC1,78.31227
0,NSW1,57.51741530187428,2020/01/02 05:45:00,2020/01/02 05:45:00,NSW1,51.80296
1,QLD1,59.075587218627334,2020/01/02 05:45:00,2020/01/02 05:45:00,QLD1,55.73004
2,SA1,67.99000000022352,2020/01/02 05:45:00,2020/01/02 05:45:00,SA1,77.5
3,TAS1,74.01584499143064,2020/01/02 05:45:00,2020/01/02 05:45:00,TAS1,98.22272
4,VIC1,65.80581132136285,2020/01/02 05:45:00,2020/01/02 05:45:00,VIC1,78.65106
0,NSW1,55.679562356323004,2020/01/02 05:50:00,2020/01/02 05:50:00,NSW1,48.64925
1,QLD1,56.10532552935183,2020/01/02 05:50:00,2020/01/02 05:50:00,QLD1,51.60035
2,SA1,67.99000000022352,2020/01/02 05:50:00,2020/01/02 05:50:00,SA1,87.0
3,TAS1,72.68183704279363,2020/01/02 05:50:00,2020/01/02 05:50:00,TAS1,98.22272
4,VIC1,64.61977507174015,2020/01/02 05:50:00,2020/01/02 05:50:00,VIC1,89.09568
0,NSW1,57.59487630426884,2020/01/02 05:55:00,2020/01/02 05:55:00,NSW1,48.65025
1,QLD1,58.79541153088212,2020/01/02 05:55:00,2020/01/02 05:55:00,QLD1,51.61934
2,SA1,67.99000000022352,2020/01/02 05:55:00,2020/01/02 05:55:00,SA1,77.5
3,TAS1,74.01263716444373,2020/01/02 05:55:00,2020/01/02 05:55:00,TAS1,107.31317
4,VIC1,65.8029593154788,2020/01/02 05:55:00,2020/01/02 05:55:00,VIC1,79.00628
0,NSW1,58.67891312018037,2020/01/02 06:00:00,2020/01/02 06:00:00,NSW1,48.85925
1,QLD1,60.275357281789184,2020/01/02 06:00:00,2020/01/02 06:00:00,QLD1,52.55731
2,SA1,68.98000000044703,2020/01/02 06:00:00,2020/01/02 06:00:00,SA1,87.0
3,TAS1,75.2009739652276,2020/01/02 06:00:00,2020/01/02 06:00:00,TAS1,103.62647
4,VIC1,67.0553776435554,2020/01/02 06:00:00,2020/01/02 06:00:00,VIC1,88.69919
0,NSW1,51.08400487527251,2020/01/02 06:05:00,2020/01/02 06:05:00,NSW1,48.52
1,QLD1,51.399999998509884,2020/01/02 06:05:00,2020/01/02 06:05:00,QLD1,51.1969
2,SA1,63.5542410556227,2020/01/02 06:05:00,2020/01/02 06:05:00,SA1,77.5
3,TAS1,24.626237008720636,2020/01/02 06:05:00,2020/01/02 06:05:00,TAS1,106.65117
4,VIC1,59.811204792931676,2020/01/02 06:05:00,2020/01/02 06:05:00,VIC1,80.06942
0,NSW1,24.970626521855593,2020/01/02 06:10:00,2020/01/02 06:10:00,NSW1,48.5
1,QLD1,51.40000000037253,2020/01/02 06:10:00,2020/01/02 06:10:00,QLD1,50.15068
2,SA1,38.04034130088985,2020/01/02 06:10:00,2020/01/02 06:10:00,SA1,87.0
3,TAS1,42.73586748726666,2020/01/02 06:10:00,2020/01/02 06:10:00,TAS1,114.09277
4,VIC1,34.67339630611241,2020/01/02 06:10:00,2020/01/02 06:10:00,VIC1,90.29985
0,NSW1,53.11637947149575,2020/01/02 06:15:00,2020/01/02 06:15:00,NSW1,48.64925
1,QLD1,51.94613437913358,2020/01/02 06:15:00,2020/01/02 06:15:00,QLD1,49.67557
2,SA1,67.99000000022352,2020/01/02 06:15:00,2020/01/02 06:15:00,SA1,77.5
3,TAS1,72.56000000052154,2020/01/02 06:15:00,2020/01/02 06:15:00,TAS1,85.77901999999999
4,VIC1,65.21637766249478,2020/01/02 06:15:00,2020/01/02 06:15:00,VIC1,79.71236999999999
0,NSW1,56.92053175903857,2020/01/02 06:20:00,2020/01/02 06:20:00,NSW1,48.64925
1,QLD1,55.71754949353635,2020/01/02 06:20:00,2020/01/02 06:20:00,QLD1,49.362390000000005
2,SA1,67.99000000022352,2020/01/02 06:20:00,2020/01/02 06:20:00,SA1,76.66739
3,TAS1,72.56000000052154,2020/01/02 06:20:00,2020/01/02 06:20:00,TAS1,83.7039
4,VIC1,65.29573323950171,2020/01/02 06:20:00,2020/01/02 06:20:00,VIC1,78.55251
0,NSW1,56.29088066518307,2020/01/02 06:25:00,2020/01/02 06:25:00,NSW1,48.520109999999995
1,QLD1,53.685515938326716,2020/01/02 06:25:00,2020/01/02 06:25:00,QLD1,48.23735
2,SA1,67.99000000022352,2020/01/02 06:25:00,2020/01/02 06:25:00,SA1,72.04088
3,TAS1,72.5599999986589,2020/01/02 06:25:00,2020/01/02 06:25:00,TAS1,78.79494
4,VIC1,65.09966305829585,2020/01/02 06:25:00,2020/01/02 06:25:00,VIC1,73.81404
0,NSW1,55.86357388086617,2020/01/02 06:30:00,2020/01/02 06:30:00,NSW1,48.5
1,QLD1,52.57160751149058,2020/01/02 06:30:00,2020/01/02 06:30:00,QLD1,47.75
2,SA1,67.98999999836087,2020/01/02 06:30:00,2020/01/02 06:30:00,SA1,69.42473000000001
3,TAS1,71.78494556620717,2020/01/02 06:30:00,2020/01/02 06:30:00,TAS1,75.16564
4,VIC1,64.5982725508511,2020/01/02 06:30:00,2020/01/02 06:30:00,VIC1,70.80297
0,NSW1,56.76805019937456,2020/01/02 06:35:00,2020/01/02 06:35:00,NSW1,48.65
1,QLD1,53.395344791933894,2020/01/02 06:35:00,2020/01/02 06:35:00,QLD1,47.75338
2,SA1,67.99000000022352,2020/01/02 06:35:00,2020/01/02 06:35:00,SA1,77.5
3,TAS1,72.56000000052154,2020/01/02 06:35:00,2020/01/02 06:35:00,TAS1,83.48053
4,VIC1,65.29573323950171,2020/01/02 06:35:00,2020/01/02 06:35:00,VIC1,78.8381
0,NSW1,56.43221162632108,2020/01/02 06:40:00,2020/01/02 06:40:00,NSW1,48.65
1,QLD1,52.59959479048848,2020/01/02 06:40:00,2020/01/02 06:40:00,QLD1,47.75
2,SA1,67.99000000022352,2020/01/02 06:40:00,2020/01/02 06:40:00,SA1,72.82096999999999
3,TAS1,72.35021185874939,2020/01/02 06:40:00,2020/01/02 06:40:00,TAS1,79.14081999999999
4,VIC1,64.91144451871514,2020/01/02 06:40:00,2020/01/02 06:40:00,VIC1,73.91360999999999
0,NSW1,56.25892147794366,2020/01/02 06:45:00,2020/01/02 06:45:00,NSW1,48.65
1,QLD1,52.20149564743042,2020/01/02 06:45:00,2020/01/02 06:45:00,QLD1,47.45218
2,SA1,67.99000000208616,2020/01/02 06:45:00,2020/01/02 06:45:00,SA1,69.0
3,TAS1,72.2853773124516,2020/01/02 06:45:00,2020/01/02 06:45:00,TAS1,75.69575
4,VIC1,64.6579479072243,2020/01/02 06:45:00,2020/01/02 06:45:00,VIC1,70.09019
0,NSW1,55.82175397127867,2020/01/02 06:50:00,2020/01/02 06:50:00,NSW1,48.65
1,QLD1,51.44047240540385,2020/01/02 06:50:00,2020/01/02 06:50:00,QLD1,47.46502
2,SA1,67.99000000022352,2020/01/02 06:50:00,2020/01/02 06:50:00,SA1,69.0
3,TAS1,72.21825460903347,2020/01/02 06:50:00,2020/01/02 06:50:00,TAS1,75.65575
4,VIC1,64.59790787659585,2020/01/02 06:50:00,2020/01/02 06:50:00,VIC1,70.22119
0,NSW1,55.7229622118175,2020/01/02 06:55:00,2020/01/02 06:55:00,NSW1,48.65
1,QLD1,51.40000000037253,2020/01/02 06:55:00,2020/01/02 06:55:00,QLD1,47.15679
2,SA1,66.40535397827625,2020/01/02 06:55:00,2020/01/02 06:55:00,SA1,68.28215
3,TAS1,71.51999999955297,2020/01/02 06:55:00,2020/01/02 06:55:00,TAS1,75.6795
4,VIC1,63.97333189845085,2020/01/02 06:55:00,2020/01/02 06:55:00,VIC1,70.24342
0,NSW1,56.61070102453232,2020/01/02 07:00:00,2020/01/02 07:00:00,NSW1,48.65
1,QLD1,51.468805173411965,2020/01/02 07:00:00,2020/01/02 07:00:00,QLD1,46.84587
2,SA1,67.18768013641238,2020/01/02 07:00:00,2020/01/02 07:00:00,SA1,68.0
3,TAS1,72.56000000052154,2020/01/02 07:00:00,2020/01/02 07:00:00,TAS1,75.65575
4,VIC1,65.09966305829585,2020/01/02 07:00:00,2020/01/02 07:00:00,VIC1,70.24988
0,NSW1,56.117685336619616,2020/01/02 07:05:00,2020/01/02 07:05:00,NSW1,48.65
1,QLD1,51.661159206181765,2020/01/02 07:05:00,2020/01/02 07:05:00,QLD1,46.62487
2,SA1,65.96075341105461,2020/01/02 07:05:00,2020/01/02 07:05:00,SA1,68.0
3,TAS1,71.51999999955297,2020/01/02 07:05:00,2020/01/02 07:05:00,TAS1,75.19462
4,VIC1,63.78007198497653,2020/01/02 07:05:00,2020/01/02 07:05:00,VIC1,68.39931999999999
0,NSW1,55.97158032283187,2020/01/02 07:10:00,2020/01/02 07:10:00,NSW1,48.65
1,QLD1,51.40000000037253,2020/01/02 07:10:00,2020/01/02 07:10:00,QLD1,46.59028
2,SA1,65.2704100292176,2020/01/02 07:10:00,2020/01/02 07:10:00,SA1,67.91493
3,TAS1,71.52000000141561,2020/01/02 07:10:00,2020/01/02 07:10:00,TAS1,75.53075
4,VIC1,63.780071986839175,2020/01/02 07:10:00,2020/01/02 07:10:00,VIC1,68.57771
0,NSW1,54.98169002868235,2020/01/02 07:15:00,2020/01/02 07:15:00,NSW1,48.65
1,QLD1,50.5845201164484,2020/01/02 07:15:00,2020/01/02 07:15:00,QLD1,46.59685
2,SA1,64.68298616632819,2020/01/02 07:15:00,2020/01/02 07:15:00,SA1,68.0
3,TAS1,71.51999999955297,2020/01/02 07:15:00,2020/01/02 07:15:00,TAS1,75.63075
4,VIC1,63.22259146347642,2020/01/02 07:15:00,2020/01/02 07:15:00,VIC1,68.95209
0,NSW1,55.16683877259493,2020/01/02 07:20:00,2020/01/02 07:20:00,NSW1,48.65
1,QLD1,50.43376314267516,2020/01/02 07:20:00,2020/01/02 07:20:00,QLD1,45.96289
2,SA1,65.58170922659338,2020/01/02 07:20:00,2020/01/02 07:20:00,SA1,68.0
3,TAS1,71.51999999955297,2020/01/02 07:20:00,2020/01/02 07:20:00,TAS1,75.63075
4,VIC1,63.40098523162305,2020/01/02 07:20:00,2020/01/02 07:20:00,VIC1,68.67187
0,NSW1,56.65147278085351,2020/01/02 07:25:00,2020/01/02 07:25:00,NSW1,48.65
1,QLD1,51.40000000037253,2020/01/02 07:25:00,2020/01/02 07:25:00,QLD1,46.27315
2,SA1,67.99000000022352,2020/01/02 07:25:00,2020/01/02 07:25:00,SA1,68.0
3,TAS1,72.5599999986589,2020/01/02 07:25:00,2020/01/02 07:25:00,TAS1,75.63075
4,VIC1,65.26301902905107,2020/01/02 07:25:00,2020/01/02 07:25:00,VIC1,68.96029
0,NSW1,56.689455250278115,2020/01/02 07:30:00,2020/01/02 07:30:00,NSW1,49.83697
1,QLD1,51.40000000037253,2020/01/02 07:30:00,2020/01/02 07:30:00,QLD1,47.75
2,SA1,67.99000000022352,2020/01/02 07:30:00,2020/01/02 07:30:00,SA1,68.28544000000001
3,TAS1,72.56000000052154,2020/01/02 07:30:00,2020/01/02 07:30:00,TAS1,75.63075
4,VIC1,65.24800650030375,2020/01/02 07:30:00,2020/01/02 07:30:00,VIC1,69.46444
0,NSW1,56.63200890086591,2020/01/02 07:35:00,2020/01/02 07:35:00,NSW1,48.65
1,QLD1,51.40000000037253,2020/01/02 07:35:00,2020/01/02 07:35:00,QLD1,46.613820000000004
2,SA1,67.99000000022352,2020/01/02 07:35:00,2020/01/02 07:35:00,SA1,68.8
3,TAS1,82.13000000081956,2020/01/02 07:35:00,2020/01/02 07:35:00,TAS1,124.3
4,VIC1,65.87227202020586,2020/01/02 07:35:00,2020/01/02 07:35:00,VIC1,70.69436999999999
0,NSW1,57.06099541299045,2020/01/02 07:40:00,2020/01/02 07:40:00,NSW1,48.65
1,QLD1,51.44132823869586,2020/01/02 07:40:00,2020/01/02 07:40:00,QLD1,46.61908
2,SA1,67.99000000022352,2020/01/02 07:40:00,2020/01/02 07:40:00,SA1,68.8
3,TAS1,82.13000000081956,2020/01/02 07:40:00,2020/01/02 07:40:00,TAS1,126.2955
4,VIC1,66.45804644189775,2020/01/02 07:40:00,2020/01/02 07:40:00,VIC1,70.37195
0,NSW1,56.490681156516075,2020/01/02 07:45:00,2020/01/02 07:45:00,NSW1,48.65
1,QLD1,51.28999999910593,2020/01/02 07:45:00,2020/01/02 07:45:00,QLD1,45.97545
2,SA1,67.98999999836087,2020/01/02 07:45:00,2020/01/02 07:45:00,SA1,68.0
3,TAS1,82.12999999895692,2020/01/02 07:45:00,2020/01/02 07:45:00,TAS1,125.18366
4,VIC1,65.74223110079765,2020/01/02 07:45:00,2020/01/02 07:45:00,VIC1,69.17408
0,NSW1,57.245861511677504,2020/01/02 07:50:00,2020/01/02 07:50:00,NSW1,48.65
1,QLD1,51.290000000968575,2020/01/02 07:50:00,2020/01/02 07:50:00,QLD1,45.36423
2,SA1,67.99000000022352,2020/01/02 07:50:00,2020/01/02 07:50:00,SA1,68.0
3,TAS1,82.13000000081956,2020/01/02 07:50:00,2020/01/02 07:50:00,TAS1,126.27271999999999
4,VIC1,66.46557767502964,2020/01/02 07:50:00,2020/01/02 07:50:00,VIC1,69.24934
0,NSW1,57.58372670225799,2020/01/02 07:55:00,2020/01/02 07:55:00,NSW1,48.65
1,QLD1,51.400000002235174,2020/01/02 07:55:00,2020/01/02 07:55:00,QLD1,45.70513
2,SA1,67.99000000208616,2020/01/02 07:55:00,2020/01/02 07:55:00,SA1,68.0
3,TAS1,82.13000000081956,2020/01/02 07:55:00,2020/01/02 07:55:00,TAS1,125.97548
4,VIC1,66.77617673203349,2020/01/02 07:55:00,2020/01/02 07:55:00,VIC1,69.23607
0,NSW1,74.20171937160194,2020/01/02 08:00:00,2020/01/02 08:00:00,NSW1,48.65
1,QLD1,69.93332640826702,2020/01/02 08:00:00,2020/01/02 08:00:00,QLD1,45.415859999999995
2,SA1,57.811505580320954,2020/01/02 08:00:00,2020/01/02 08:00:00,SA1,68.0
3,TAS1,108.8033264093101,2020/01/02 08:00:00,2020/01/02 08:00:00,TAS1,125.31725
4,VIC1,56.272085366770625,2020/01/02 08:00:00,2020/01/02 08:00:00,VIC1,69.17408
0,NSW1,57.69878731481731,2020/01/02 08:05:00,2020/01/02 08:05:00,NSW1,48.65
1,QLD1,51.290000000968575,2020/01/02 08:05:00,2020/01/02 08:05:00,QLD1,45.42353
2,SA1,67.99000000022352,2020/01/02 08:05:00,2020/01/02 08:05:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 08:05:00,2020/01/02 08:05:00,TAS1,151.92571
4,VIC1,66.30550963059068,2020/01/02 08:05:00,2020/01/02 08:05:00,VIC1,70.15151999999999
0,NSW1,57.79465585388243,2020/01/02 08:10:00,2020/01/02 08:10:00,NSW1,50.76943
1,QLD1,51.399999998509884,2020/01/02 08:10:00,2020/01/02 08:10:00,QLD1,47.75
2,SA1,67.98243818804622,2020/01/02 08:10:00,2020/01/02 08:10:00,SA1,68.85356999999999
3,TAS1,73.4199999999255,2020/01/02 08:10:00,2020/01/02 08:10:00,TAS1,96.93301
4,VIC1,66.4852212574333,2020/01/02 08:10:00,2020/01/02 08:10:00,VIC1,71.20772
0,NSW1,58.51456279307604,2020/01/02 08:15:00,2020/01/02 08:15:00,NSW1,58.835730000000005
1,QLD1,53.00652574747801,2020/01/02 08:15:00,2020/01/02 08:15:00,QLD1,55.730090000000004
2,SA1,67.99000000208616,2020/01/02 08:15:00,2020/01/02 08:15:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 08:15:00,2020/01/02 08:15:00,TAS1,96.93301
4,VIC1,66.83366880193353,2020/01/02 08:15:00,2020/01/02 08:15:00,VIC1,70.14876
0,NSW1,56.7119831610471,2020/01/02 08:20:00,2020/01/02 08:20:00,NSW1,48.65025
1,QLD1,51.40000000037253,2020/01/02 08:20:00,2020/01/02 08:20:00,QLD1,46.68087
2,SA1,67.99000000022352,2020/01/02 08:20:00,2020/01/02 08:20:00,SA1,68.0
3,TAS1,73.13550559990108,2020/01/02 08:20:00,2020/01/02 08:20:00,TAS1,94.25879
4,VIC1,65.81362271308899,2020/01/02 08:20:00,2020/01/02 08:20:00,VIC1,69.51751
0,NSW1,56.579246900975704,2020/01/02 08:25:00,2020/01/02 08:25:00,NSW1,48.65
1,QLD1,51.28999999910593,2020/01/02 08:25:00,2020/01/02 08:25:00,QLD1,46.048759999999994
2,SA1,67.73101003654301,2020/01/02 08:25:00,2020/01/02 08:25:00,SA1,68.0
3,TAS1,72.5599999986589,2020/01/02 08:25:00,2020/01/02 08:25:00,TAS1,93.89014
4,VIC1,65.49180341884494,2020/01/02 08:25:00,2020/01/02 08:25:00,VIC1,69.18318000000001
0,NSW1,57.09436262026429,2020/01/02 08:30:00,2020/01/02 08:30:00,NSW1,48.71934
1,QLD1,51.40000000037253,2020/01/02 08:30:00,2020/01/02 08:30:00,QLD1,46.43998
2,SA1,67.99000000022352,2020/01/02 08:30:00,2020/01/02 08:30:00,SA1,68.0
3,TAS1,73.31129213236272,2020/01/02 08:30:00,2020/01/02 08:30:00,TAS1,94.92778
4,VIC1,65.97181056253612,2020/01/02 08:30:00,2020/01/02 08:30:00,VIC1,69.16891
0,NSW1,55.74888429977,2020/01/02 08:35:00,2020/01/02 08:35:00,NSW1,48.65
1,QLD1,50.19646102190018,2020/01/02 08:35:00,2020/01/02 08:35:00,QLD1,45.74772
2,SA1,66.80227991379797,2020/01/02 08:35:00,2020/01/02 08:35:00,SA1,68.0
3,TAS1,72.5599999986589,2020/01/02 08:35:00,2020/01/02 08:35:00,TAS1,87.16272
4,VIC1,65.09966305829585,2020/01/02 08:35:00,2020/01/02 08:35:00,VIC1,69.46677
0,NSW1,57.15521290525794,2020/01/02 08:40:00,2020/01/02 08:40:00,NSW1,48.65025
1,QLD1,51.290000000968575,2020/01/02 08:40:00,2020/01/02 08:40:00,QLD1,45.44443
2,SA1,67.99000000022352,2020/01/02 08:40:00,2020/01/02 08:40:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 08:40:00,2020/01/02 08:40:00,TAS1,92.37673000000001
4,VIC1,66.28767800331116,2020/01/02 08:40:00,2020/01/02 08:40:00,VIC1,69.47022
0,NSW1,56.96139340288937,2020/01/02 08:45:00,2020/01/02 08:45:00,NSW1,48.65
1,QLD1,51.290000000968575,2020/01/02 08:45:00,2020/01/02 08:45:00,QLD1,45.74609
2,SA1,67.99000000022352,2020/01/02 08:45:00,2020/01/02 08:45:00,SA1,68.0
3,TAS1,73.4199999999255,2020/01/02 08:45:00,2020/01/02 08:45:00,TAS1,89.34799
4,VIC1,66.14720313809812,2020/01/02 08:45:00,2020/01/02 08:45:00,VIC1,69.1374
0,NSW1,56.92308984696865,2020/01/02 08:50:00,2020/01/02 08:50:00,NSW1,50.42991
1,QLD1,51.399999998509884,2020/01/02 08:50:00,2020/01/02 08:50:00,QLD1,47.75
2,SA1,67.98999999836087,2020/01/02 08:50:00,2020/01/02 08:50:00,SA1,68.01
3,TAS1,73.4199999999255,2020/01/02 08:50:00,2020/01/02 08:50:00,TAS1,98.80915
4,VIC1,66.12227868847549,2020/01/02 08:50:00,2020/01/02 08:50:00,VIC1,69.44839
0,NSW1,55.324059173464775,2020/01/02 08:55:00,2020/01/02 08:55:00,NSW1,48.64962
1,QLD1,49.83001075871289,2020/01/02 08:55:00,2020/01/02 08:55:00,QLD1,45.73235
2,SA1,67.47637702524662,2020/01/02 08:55:00,2020/01/02 08:55:00,SA1,68.0
3,TAS1,72.5599999986589,2020/01/02 08:55:00,2020/01/02 08:55:00,TAS1,126.50667
4,VIC1,64.90359287708998,2020/01/02 08:55:00,2020/01/02 08:55:00,VIC1,68.82013
0,NSW1,55.7087772320956,2020/01/02 09:00:00,2020/01/02 09:00:00,NSW1,48.64987
1,QLD1,49.84435514546931,2020/01/02 09:00:00,2020/01/02 09:00:00,QLD1,45.42768
2,SA1,67.99000000022352,2020/01/02 09:00:00,2020/01/02 09:00:00,SA1,68.0
3,TAS1,72.69666494987905,2020/01/02 09:00:00,2020/01/02 09:00:00,TAS1,128.11346
4,VIC1,65.41871612332761,2020/01/02 09:00:00,2020/01/02 09:00:00,VIC1,68.79823
0,NSW1,66.18247124180198,2020/01/02 09:05:00,2020/01/02 09:05:00,NSW1,58.85409
1,QLD1,60.36644911393523,2020/01/02 09:05:00,2020/01/02 09:05:00,QLD1,55.730180000000004
2,SA1,77.41000000014901,2020/01/02 09:05:00,2020/01/02 09:05:00,SA1,68.0
3,TAS1,86.26178063452244,2020/01/02 09:05:00,2020/01/02 09:05:00,TAS1,314.85278
4,VIC1,76.46615927666426,2020/01/02 09:05:00,2020/01/02 09:05:00,VIC1,68.5093
0,NSW1,68.61172499507666,2020/01/02 09:10:00,2020/01/02 09:10:00,NSW1,65.25282
1,QLD1,61.37999999895692,2020/01/02 09:10:00,2020/01/02 09:10:00,QLD1,60.94011
